Year,Site,Habitat,Transect,Taxa,X,Y,Z,Length,Width,Height,Recruitment,Mortality,Fusion,Fission,Observer,Note
2019,LTER5,BR,P3,Poc,2.35,90,10,15.5,12.3,12.7,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Poc,2.37,39,27,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Acr,4.05,10,15,NA,NA,NA,0,1,0,0,HSL,D
2019,LTER5,BR,P3,Poc,4.29,10,30,7.8,7,6.2,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Poc,4.66,75,35,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Poc,4.7,45,20,36.5,29,31.5,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Poc,4.73,31,100,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Poc,4.75,80,20,39,41.5,38.5,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Poc,4.8,70,30,NA,NA,NA,0,1,0,0,HSL,D
2019,LTER5,BR,P3,Poc,4.84,31,90,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Poc,4.84,37,105,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Poc,4.88,77,68,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Poc,4.9,30,90,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Poc,4.9,50,0,NA,NA,NA,0,0,1,0,HSL,Fu
2019,LTER5,BR,P3,Poc,4.9,73,0,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Poc,4.92,70,70,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Poc,4.94,12,180,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Poc,4.94,92,75,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Poc,4.96,80,65,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Poc,5,50,70,52,47,40,0,0,0,0,HSL,Fu
2019,LTER5,BR,P3,Poc,5,90,60,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Acr,5.17,38,70,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Acr,5.4,40,80,21.5,18.8,9.5,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Acr,6.6,4,150,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P3,Por,7.37,40,20,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P4,Acr,5,87,0,NA,NA,NA,0,0,1,0,HSL,Fu
2019,LTER5,BR,P4,Acr,5.02,47,23,20,15.5,22,0,0,0,0,HSL,NA
2019,LTER5,BR,P4,Acr,5.08,90,24,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P4,Acr,5.2,50,20,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P4,Acr,5.24,80,80,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P4,Por,5.3,40,30,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P4,Acr,5.3,80,0,NA,NA,NA,0,0,1,0,HSL,Fu
2019,LTER5,BR,P4,Acr,5.34,40,5,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P4,Acr,5.35,85,0,37,14.5,22.5,0,0,0,0,HSL,Fu
2019,LTER5,BR,P4,Acr,5.41,51,51,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P4,Acr,5.43,43,40,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P4,Acr,5.46,14,45,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P4,Acr,5.6,70,70,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P4,Acr,5.75,59,59,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P4,Acr,6,70,40,37,30,27.5,0,0,0,0,HSL,NA
2019,LTER5,BR,P4,Por,8.3,50,20,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P4,Por,8.5,50,20,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P5,Por,0.1,12,0,28.5,26.3,16.5,0,0,0,0,HSL,NA
2019,LTER5,BR,P5,Por,1,50,0,31,30.5,23.3,0,0,0,0,HSL,NA
2019,LTER5,BR,P5,Por,2.36,36,40,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P5,Por,3.25,30,30,225,119,75.5,0,0,0,0,HSL,NA
2019,LTER5,BR,P5,Por,3.7,50,13,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P5,Acr,4.3,60,4,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P5,Acr,4.5,64,1,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P5,Acr,4.5,80,1,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P5,Acr,5.4,50,0,5.5,6,3,0,0,0,0,HSL,NA
2019,LTER5,BR,P5,Acr,5.5,70,0,NA,NA,NA,0,1,0,0,HSL,D
2019,LTER5,BR,P5,Por,6,60,20,NA,NA,NA,0,1,0,0,HSL,D
2019,LTER5,BR,P5,Por,6.3,50,50,36,26.5,27.2,0,0,0,0,HSL,NA
2019,LTER5,BR,P5,Por,6.4,10,50,33,23.5,18.8,0,0,0,0,HSL,NA
2019,LTER5,BR,P5,Por,6.5,50,50,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P5,Acr,6.6,0,40,1.8,1.8,1.7,0,0,0,0,HSL,NA
2019,LTER5,BR,P5,Acr,7.16,80,30,2,2.2,0.5,0,0,0,0,HSL,NA
2019,LTER5,BR,P5,Por,7.6,95,30,NA,NA,NA,0,1,0,0,HSL,D
2019,LTER5,BR,P5,Acr,8,60,60,40.5,30.5,19.5,0,0,0,0,NA,NA
2019,LTER5,BR,P5,Por,8.25,25,0,28.2,22,44,0,0,0,0,HSL,NA
2019,LTER5,BR,P6,Por,5.85,70,45,34,27.8,24.5,0,0,0,0,HSL,NA
2019,LTER5,BR,P6,Acr,6.1,60,30,6.5,4.2,4,0,0,0,0,HSL,NA
2019,LTER5,BR,P6,Por,7.15,56,27,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P6,Acr,7.2,50,20,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P6,Acr,7.25,57,36,17.2,13.5,19.5,0,0,0,0,HSL,NA
2019,LTER5,BR,P6,Por,8,90,50,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P6,Por,8.08,72,72,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P6,Por,8.25,30,60,94,66.5,51,0,0,0,0,HSL,NA
2019,LTER5,BR,P6,Acr,8.9,37,26,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P6,Acr,9.01,90,0,18.1,11.5,10.2,0,0,0,0,HSL,NA
2019,LTER5,BR,P6,Por,9.6,65,41,31,22,20.1,0,0,0,0,HSL,NA
2019,LTER5,BR,P7,Por,0,90,90,170,164.5,116,0,0,0,0,HSL,NA
2019,LTER5,BR,P7,Por,2.25,63,63,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P7,Acr,3.46,94,96,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P7,Acr,3.77,84,47,13.1,13.5,11.1,0,0,0,0,HSL,NA
2019,LTER5,BR,P7,Por,3.8,60,20,30,20.5,8.5,0,0,0,0,HSL,NA
2019,LTER5,BR,P7,Acr,3.91,90,53,26.5,18.3,12,0,0,0,0,HSL,NA
2019,LTER5,BR,P7,Acr,5.2,100,39.3,30.5,22.2,17.1,0,0,0,0,HSL,NA
2019,LTER5,BR,P7,Acr,5.5,17,52,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P7,Por,7.1,50,20,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P7,Por,7.96,26,65,72,72.5,42.7,0,0,0,0,HSL,NA
2019,LTER5,BR,P7,Por,8.95,88,38,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P7,Por,9.35,93,44,56.2,53.4,31,0,0,0,0,HSL,NA
2019,LTER5,BR,P7,Por,9.93,65,30,80.2,38.5,32.5,0,0,0,0,HSL,Fu
2019,LTER5,BR,P7,Por,9.94,15,15,NA,NA,NA,0,0,1,0,HSL,Fu
2019,LTER5,BR,P8,Por,3.73,24,78,33,43.5,29.5,0,0,0,0,HSL,NA
2019,LTER5,BR,P8,Acr,3.9,54,4,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P8,Por,4.5,100,0,41,32.5,23,0,0,0,0,HSL,NA
2019,LTER5,BR,P8,Acr,5.2,32,25,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P8,Acr,5.23,6,44,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P8,Acr,5.3,40,16,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P8,Acr,5.6,40,20,53.2,39.5,23.5,0,0,0,0,HSL,NA
2019,LTER5,BR,P9,Por,0.1,19,19,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P9,Acr,3.18,100,41,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P9,Acr,3.8,30,40,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P9,Por,4.15,85,38,62,99,83,0,0,0,0,HSL,NA
2019,LTER5,BR,P9,Por,4.25,75,75,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P9,Acr,4.35,78,50,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P9,Acr,4.35,86,55,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P9,Por,6.25,83,130,17.3,17,3.5,0,0,0,0,HSL,NA
2019,LTER5,BR,P9,Acr,7.18,20,20,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P9,Por,7.95,65,82,31,30.5,13.5,0,0,0,0,HSL,NA
2019,LTER5,BR,P9,Acr,8.17,98,98,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P9,Por,8.2,65,65,NA,NA,NA,0,0,0,0,HSL,NA
2019,LTER5,BR,P9,Por,8.22,37,70,36.5,28.5,23.7,0,0,0,0,HSL,NA
2019,LTER5,BR,P9,Acr,9.05,62,126,NA,NA,NA,0,1,0,0,HSL,D
2019,LTER5,BR,T1,Poc,0,19,29,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Acr,0,5,15,29,25,12,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Poc,0.03,52,29,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.15,56,11,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.17,43,26,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.17,59,5,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Poc,0.23,23,50,2,0.8,1,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.27,25,17,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.28,26,23,12.6,8,11,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.3,47,14,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.32,46,14,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.33,50,15,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.35,50,9,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Poc,0.4,18,45,16.9,17.5,11,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.52,30,10,9,4,6,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.53,32,3,3,1.5,3,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.62,29,13,NA,NA,NA,0,1,0,0,EW,D
2019,LTER5,BR,T1,Por,0.62,54,51,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.68,34,13,4,3,4,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Poc,0.91,23,1,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.92,8,18,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.93,18,30,NA,NA,NA,0,1,0,0,EW,D
2019,LTER5,BR,T1,Por,0.93,3,28,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.95,5,32,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.97,5,35,6,6,5.6,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.98,2,43,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,0.98,28,20,3,2.5,1.5,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1,12,40,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1,12,45,7,6,8,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1,18,42,8,5.5,11.5,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1,26,8,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.05,15,38,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.05,19,38,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.06,3,48,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.07,13,47,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.08,11,49,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.09,37,20,4.6,2.5,2,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.09,8,49,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.1,18,48,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.1,32,6,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.12,43,15,11.5,7,13,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.13,18,50,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.15,16,51,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.15,19,48,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.15,38,4,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.15,44,3,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.16,9,51,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.18,17,50,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.2,41,21,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.2,45,24,10,7,12,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.21,19,50,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.21,41,15,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.21,7,50,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.23,3,53,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.25,45,41,3,3.5,4.8,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.26,1,52,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.27,14,52,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.28,6,55,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.29,4,56,7,5,7,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.29,51,36,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.29,58,42,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.29,61,27,8,6,7,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.3,32,53,1.8,1.5,2,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.3,41,25,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Poc,1.3,43,50,14,11,12,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.3,50,44,5.5,6,6.5,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.3,59,0,5,3,4,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.3,70,28,5,6,7,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.31,43,27,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.31,7,56,3,3.5,5,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.32,56,20,NA,NA,NA,0,1,0,0,EW,D
2019,LTER5,BR,T1,Por,1.32,73,16,10,6,9,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.33,55,41,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.33,60,35,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.33,61,31,5,4.5,5,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.35,42,39,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.35,5,59,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.35,58,36,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.35,62,25,5,4.5,5,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.35,7,58,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.35,73,22,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.36,1,55,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.36,61,8,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.37,73,13,7,5,6,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.37,79,39,7.5,7,7,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.38,59,11,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.4,52,45,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.4,73,41,5,4.5,5,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.4,77,28,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.4,79,25,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.4,83,39,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.41,65,7,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.42,65,31,NA,NA,NA,0,1,0,0,EW,D
2019,LTER5,BR,T1,Por,1.42,73,28,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.43,59,51,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.43,77,42,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.43,86,36,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.44,50,50,4,4,4.5,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.44,67,30,5.5,4.8,4,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.44,70,27,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.45,80,42,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.46,80,10,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.46,92,27,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.47,54,52,7.8,6.3,7,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.47,69,49,NA,NA,NA,0,1,0,0,EW,D
2019,LTER5,BR,T1,Por,1.48,41,56,4,2,4.5,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.48,84,31,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.48,87,38,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.49,54,50,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.49,68,51,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.49,85,33,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.5,38,55,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.5,39,57,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.5,50,70,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.5,54,48,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.5,66,52,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.5,78,7,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.5,81,39,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.5,84,38,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.5,96,40,11.8,12,9,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.51,87,29,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.51,89,47,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.52,73,47,9.5,8,8,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.52,86,49,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.53,19,59,20,16,20,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.53,63,43,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.53,69,49,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.54,62,46,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.55,0,77,30.5,13,20,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.55,33,67,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.55,39,75,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.55,64,46,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.55,90,49,11.5,6.5,8,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.55,96,15,9,7,11,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.56,80,56,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.57,29,67,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.57,32,67,NA,NA,NA,0,1,0,0,EW,D
2019,LTER5,BR,T1,Por,1.57,60,49,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.57,75,62,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.58,26,67,7.5,5.5,8.5,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.58,60,37,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.58,63,49,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.58,69,64,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.58,71,65,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.58,79,60,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.58,80,53,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.6,100,34,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.6,25,73,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.6,86,59,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.62,32,76,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.63,21,73,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.63,27,73,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.63,47,74,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.63,56,50,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.65,24,75,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.65,4,97,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.65,44,33,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.65,93,52,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.65,95,45,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.66,18,76,9.5,7.5,8.6,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.66,6,96,13,7.5,11,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.67,34,77,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.68,93,48,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.69,25,76,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.7,6,97,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.7,77,55,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.7,95,55,36,24,35,0,0,0,0,EW,Fu
2019,LTER5,BR,T1,Por,1.71,25,77,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.71,43,74,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.73,57,150,3,3,2,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.73,61,60,9,4.5,8,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.74,80,50,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.75,24,79,7,3.5,3,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.75,29,76,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.75,30,78,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.75,74,57,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.76,77,56,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.76,79,54,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.77,68,62,NA,NA,NA,0,0,0,0,EW,NA
2019,LTER5,BR,T1,Por,1.78,88,65,NA,NA,NA,0,0,1,0,EW,Fu
